game,session_code,trial,player_id,role,participant_code,server_ts_ms,msg_type,lane,t_rel_ms
corridor,cdo3g5c8,28,2,avoider,4pnhmhns,1780317273775.2913,final_choice,1.0,3538.03466796875
corridor,cdo3g5c8,28,1,matcher,fivh368p,1780317275330.5083,next_trial,,5093.251708984375
corridor,cdo3g5c8,29,1,matcher,fivh368p,1780317275455.4192,position,0.0,0.0
corridor,cdo3g5c8,29,2,avoider,4pnhmhns,1780317275476.5583,position,0.0,21.13916015625
corridor,cdo3g5c8,29,2,avoider,4pnhmhns,1780317275989.6206,position,1.0,534.201416015625
corridor,cdo3g5c8,29,1,matcher,fivh368p,1780317276084.6855,position,1.0,629.266357421875
corridor,cdo3g5c8,29,2,avoider,4pnhmhns,1780317277368.0254,position,0.0,1912.606201171875
corridor,cdo3g5c8,29,2,avoider,4pnhmhns,1780317278956.8503,final_choice,0.0,3501.43115234375
corridor,cdo3g5c8,29,1,matcher,fivh368p,1780317278971.862,final_choice,1.0,3516.44287109375
corridor,cdo3g5c8,29,1,matcher,fivh368p,1780317280254.854,next_trial,,4799.434814453125
corridor,cdo3g5c8,30,1,matcher,fivh368p,1780317280365.7866,position,1.0,0.0
corridor,cdo3g5c8,30,2,avoider,4pnhmhns,1780317280398.8098,position,1.0,33.023193359375
corridor,cdo3g5c8,30,1,matcher,fivh368p,1780317280933.3508,position,0.0,567.564208984375
corridor,cdo3g5c8,30,2,avoider,4pnhmhns,1780317281105.1028,position,0.0,739.316162109375
corridor,cdo3g5c8,30,1,matcher,fivh368p,1780317283874.2715,final_choice,0.0,3508.48486328125
corridor,cdo3g5c8,30,2,avoider,4pnhmhns,1780317283908.4404,final_choice,0.0,3542.65380859375
corridor,cdo3g5c8,30,1,matcher,fivh368p,1780317285367.9739,next_trial,,5002.187255859375
corridor,cdo3g5c8,31,1,matcher,fivh368p,1780317285503.4731,position,0.0,0.0
corridor,cdo3g5c8,31,2,avoider,4pnhmhns,1780317285535.6348,position,0.0,32.16162109375
corridor,cdo3g5c8,31,1,matcher,fivh368p,1780317286050.4905,position,1.0,547.017333984375
corridor,cdo3g5c8,31,2,avoider,4pnhmhns,1780317286112.7886,position,1.0,609.3154296875
corridor,cdo3g5c8,31,2,avoider,4pnhmhns,1780317286524.5417,position,0.0,1021.068603515625
corridor,cdo3g5c8,31,1,matcher,fivh368p,1780317287642.4597,position,0.0,2138.986572265625
corridor,cdo3g5c8,31,2,avoider,4pnhmhns,1780317288002.6738,position,1.0,2499.20068359375
corridor,cdo3g5c8,31,2,avoider,4pnhmhns,1780317289005.2002,final_choice,1.0,3501.72705078125
corridor,cdo3g5c8,31,1,matcher,fivh368p,1780317289035.7979,final_choice,0.0,3532.32470703125
corridor,cdo3g5c8,31,1,matcher,fivh368p,1780317290430.4397,next_trial,,4926.966552734375
corridor,cdo3g5c8,32,1,matcher,fivh368p,1780317290545.6118,position,0.0,0.0
corridor,cdo3g5c8,32,2,avoider,4pnhmhns,1780317290644.452,position,1.0,98.840087890625
corridor,cdo3g5c8,32,2,avoider,4pnhmhns,1780317291131.3257,position,0.0,585.7138671875
corridor,cdo3g5c8,32,1,matcher,fivh368p,1780317291357.3213,position,1.0,811.70947265625
corridor,cdo3g5c8,32,2,avoider,4pnhmhns,1780317291390.5059,position,1.0,844.89404296875
corridor,cdo3g5c8,32,2,avoider,4pnhmhns,1780317291881.8845,position,0.0,1336.272705078125
corridor,cdo3g5c8,32,1,matcher,fivh368p,1780317292754.732,position,0.0,2209.1201171875
corridor,cdo3g5c8,32,2,avoider,4pnhmhns,1780317293159.2896,position,1.0,2613.677734375
corridor,cdo3g5c8,32,1,matcher,fivh368p,1780317293573.7046,position,1.0,3028.0927734375
corridor,cdo3g5c8,32,1,matcher,fivh368p,1780317294070.9458,final_choice,1.0,3525.333984375
corridor,cdo3g5c8,32,2,avoider,4pnhmhns,1780317294143.2356,final_choice,1.0,3597.623779296875
corridor,cdo3g5c8,32,1,matcher,fivh368p,1780317295559.533,next_trial,,5013.921142578125
corridor,cdo3g5c8,33,1,matcher,fivh368p,1780317295675.994,position,0.0,0.0
corridor,cdo3g5c8,33,2,avoider,4pnhmhns,1780317295688.746,position,1.0,12.752197265625
corridor,cdo3g5c8,33,1,matcher,fivh368p,1780317296687.809,position,1.0,1011.815185546875
corridor,cdo3g5c8,33,2,avoider,4pnhmhns,1780317297431.724,position,0.0,1755.730224609375
corridor,cdo3g5c8,33,1,matcher,fivh368p,1780317297968.9275,position,0.0,2292.93359375
corridor,cdo3g5c8,33,2,avoider,4pnhmhns,1780317298426.609,position,1.0,2750.614990234375
corridor,cdo3g5c8,33,1,matcher,fivh368p,1780317298755.14,position,1.0,3079.14599609375
corridor,cdo3g5c8,33,1,matcher,fivh368p,1780317299198.9287,final_choice,1.0,3522.934814453125
corridor,cdo3g5c8,33,2,avoider,4pnhmhns,1780317299243.2915,final_choice,1.0,3567.297607421875
corridor,cdo3g5c8,33,1,matcher,fivh368p,1780317300668.9243,next_trial,,4992.930419921875
corridor,cdo3g5c8,34,1,matcher,fivh368p,1780317300790.6633,position,0.0,0.0
corridor,cdo3g5c8,34,2,avoider,4pnhmhns,1780317300887.3848,position,0.0,96.721435546875
corridor,cdo3g5c8,34,1,matcher,fivh368p,1780317301244.8445,position,1.0,454.18115234375
corridor,cdo3g5c8,34,1,matcher,fivh368p,1780317304315.229,final_choice,1.0,3524.565673828125
corridor,cdo3g5c8,34,2,avoider,4pnhmhns,1780317304590.9114,final_choice,0.0,3800.248046875
corridor,cdo3g5c8,34,1,matcher,fivh368p,1780317305877.0103,next_trial,,5086.346923828125
corridor,cdo3g5c8,35,1,matcher,fivh368p,1780317305983.5957,position,0.0,0.0
corridor,cdo3g5c8,35,2,avoider,4pnhmhns,1780317306018.1528,position,0.0,34.55712890625
corridor,cdo3g5c8,35,1,matcher,fivh368p,1780317306796.103,position,1.0,812.50732421875
corridor,cdo3g5c8,35,2,avoider,4pnhmhns,1780317309507.2378,final_choice,0.0,3523.64208984375
corridor,cdo3g5c8,35,1,matcher,fivh368p,1780317309566.273,final_choice,1.0,3582.67724609375
corridor,cdo3g5c8,35,1,matcher,fivh368p,1780317311135.5117,next_trial,,5151.916015625
corridor,cdo3g5c8,36,2,avoider,4pnhmhns,1780317311291.492,position,0.0,0.0
corridor,cdo3g5c8,36,1,matcher,fivh368p,1780317311311.7124,position,1.0,20.220458984375
corridor,cdo3g5c8,36,1,matcher,fivh368p,1780317311914.246,position,0.0,622.754150390625
corridor,cdo3g5c8,36,1,matcher,fivh368p,1780317312287.782,position,1.0,996.2900390625
corridor,cdo3g5c8,36,1,matcher,fivh368p,1780317312627.6562,position,0.0,1336.164306640625
corridor,cdo3g5c8,36,1,matcher,fivh368p,1780317313808.5266,position,1.0,2517.03466796875
corridor,cdo3g5c8,36,2,avoider,4pnhmhns,1780317314380.3745,position,1.0,3088.882568359375
corridor,cdo3g5c8,36,1,matcher,fivh368p,1780317314420.0574,position,0.0,3128.5654296875
corridor,cdo3g5c8,36,2,avoider,4pnhmhns,1780317314770.9604,final_choice,1.0,3479.468505859375
corridor,cdo3g5c8,36,1,matcher,fivh368p,1780317314815.1274,final_choice,0.0,3523.635498046875
corridor,cdo3g5c8,36,1,matcher,fivh368p,1780317316359.245,next_trial,,5067.753173828125
corridor,cdo3g5c8,37,1,matcher,fivh368p,1780317316496.6582,position,1.0,0.0
corridor,cdo3g5c8,37,2,avoider,4pnhmhns,1780317316552.1882,position,1.0,55.530029296875
corridor,cdo3g5c8,37,1,matcher,fivh368p,1780317317974.7432,position,0.0,1478.0849609375
corridor,cdo3g5c8,37,2,avoider,4pnhmhns,1780317318024.7244,position,0.0,1528.066162109375
corridor,cdo3g5c8,37,2,avoider,4pnhmhns,1780317318426.1768,position,1.0,1929.5185546875
corridor,cdo3g5c8,37,1,matcher,fivh368p,1780317318901.229,position,1.0,2404.57080078125
corridor,cdo3g5c8,37,2,avoider,4pnhmhns,1780317319327.7886,position,0.0,2831.13037109375
corridor,cdo3g5c8,37,1,matcher,fivh368p,1780317320000.655,final_choice,1.0,3503.996826171875
corridor,cdo3g5c8,37,2,avoider,4pnhmhns,1780317320016.0872,final_choice,0.0,3519.428955078125
corridor,cdo3g5c8,37,1,matcher,fivh368p,1780317321223.411,next_trial,,4726.752685546875
corridor,cdo3g5c8,38,1,matcher,fivh368p,1780317321407.2517,position,0.0,0.0
corridor,cdo3g5c8,38,2,avoider,4pnhmhns,1780317321460.6768,position,0.0,53.425048828125
corridor,cdo3g5c8,38,1,matcher,fivh368p,1780317324903.2485,final_choice,0.0,3495.996826171875
corridor,cdo3g5c8,38,2,avoider,4pnhmhns,1780317324947.519,final_choice,0.0,3540.267333984375
corridor,cdo3g5c8,38,1,matcher,fivh368p,1780317326498.0278,next_trial,,5090.776123046875
corridor,cdo3g5c8,39,1,matcher,fivh368p,1780317326627.1611,position,1.0,0.0
corridor,cdo3g5c8,39,2,avoider,4pnhmhns,1780317326687.0398,position,1.0,59.878662109375
corridor,cdo3g5c8,39,2,avoider,4pnhmhns,1780317327098.6577,position,0.0,471.49658203125
corridor,cdo3g5c8,39,1,matcher,fivh368p,1780317327634.043,position,0.0,1006.8818359375
corridor,cdo3g5c8,39,2,avoider,4pnhmhns,1780317328091.7905,position,1.0,1464.62939453125
corridor,cdo3g5c8,39,1,matcher,fivh368p,1780317330131.6023,final_choice,0.0,3504.441162109375
corridor,cdo3g5c8,39,2,avoider,4pnhmhns,1780317330189.604,final_choice,1.0,3562.44287109375
corridor,cdo3g5c8,39,1,matcher,fivh368p,1780317331648.9656,next_trial,,5021.804443359375
corridor,cdo3g5c8,40,1,matcher,fivh368p,1780317331760.5444,position,1.0,0.0
corridor,cdo3g5c8,40,2,avoider,4pnhmhns,1780317331790.4275,position,0.0,29.883056640625
corridor,cdo3g5c8,40,1,matcher,fivh368p,1780317332264.3997,position,0.0,503.855224609375
corridor,cdo3g5c8,40,2,avoider,4pnhmhns,1780317332843.9492,position,1.0,1083.40478515625
corridor,cdo3g5c8,40,1,matcher,fivh368p,1780317333339.4512,position,1.0,1578.90673828125
corridor,cdo3g5c8,40,2,avoider,4pnhmhns,1780317333933.8535,position,0.0,2173.30908203125
corridor,cdo3g5c8,40,2,avoider,4pnhmhns,1780317335279.1025,final_choice,0.0,3518.55810546875
corridor,cdo3g5c8,40,1,matcher,fivh368p,1780317335312.784,final_choice,1.0,3552.239501953125
corridor,cdo3g5c8,40,1,matcher,fivh368p,1780317337018.1582,next_trial,,5257.61376953125
corridor,cdo3g5c8,41,1,matcher,fivh368p,1780317337125.2295,position,0.0,0.0
corridor,cdo3g5c8,41,2,avoider,4pnhmhns,1780317337163.8547,position,1.0,38.625244140625
corridor,cdo3g5c8,41,1,matcher,fivh368p,1780317338697.8193,position,1.0,1572.58984375
corridor,cdo3g5c8,41,2,avoider,4pnhmhns,1780317339114.6301,position,0.0,1989.400634765625
corridor,cdo3g5c8,41,1,matcher,fivh368p,1780317339561.1785,position,0.0,2435.948974609375
corridor,cdo3g5c8,41,2,avoider,4pnhmhns,1780317340632.2854,final_choice,0.0,3507.055908203125
corridor,cdo3g5c8,41,1,matcher,fivh368p,1780317340644.7476,final_choice,0.0,3519.51806640625
corridor,cdo3g5c8,41,1,matcher,fivh368p,1780317341824.266,next_trial,,4699.03662109375
corridor,cdo3g5c8,42,2,avoider,4pnhmhns,1780317341948.8577,position,1.0,0.0
corridor,cdo3g5c8,42,1,matcher,fivh368p,1780317341979.249,position,1.0,30.391357421875
corridor,cdo3g5c8,42,2,avoider,4pnhmhns,1780317342746.055,position,0.0,797.197265625
corridor,cdo3g5c8,42,1,matcher,fivh368p,1780317343157.5713,position,0.0,1208.713623046875
corridor,cdo3g5c8,42,2,avoider,4pnhmhns,1780317343631.1226,position,1.0,1682.264892578125
corridor,cdo3g5c8,42,1,matcher,fivh368p,1780317344160.5947,position,1.0,2211.737060546875
corridor,cdo3g5c8,42,2,avoider,4pnhmhns,1780317345458.4653,final_choice,1.0,3509.607666015625
corridor,cdo3g5c8,42,1,matcher,fivh368p,1780317345485.3013,final_choice,1.0,3536.443603515625
corridor,cdo3g5c8,42,1,matcher,fivh368p,1780317346864.8137,next_trial,,4915.9560546875
corridor,cdo3g5c8,43,1,matcher,fivh368p,1780317347000.0881,position,1.0,0.0
corridor,cdo3g5c8,43,2,avoider,4pnhmhns,1780317347013.0125,position,1.0,12.92431640625
corridor,cdo3g5c8,43,2,avoider,4pnhmhns,1780317347477.8518,position,0.0,477.763671875
corridor,cdo3g5c8,43,1,matcher,fivh368p,1780317347585.085,position,0.0,584.996826171875
corridor,cdo3g5c8,43,2,avoider,4pnhmhns,1780317348024.2834,position,1.0,1024.1953125
corridor,cdo3g5c8,43,2,avoider,4pnhmhns,1780317350515.276,final_choice,1.0,3515.187744140625
corridor,cdo3g5c8,43,1,matcher,fivh368p,1780317350547.1787,final_choice,0.0,3547.090576171875
corridor,cdo3g5c8,43,1,matcher,fivh368p,1780317352077.877,next_trial,,5077.788818359375
corridor,cdo3g5c8,44,2,avoider,4pnhmhns,1780317352201.8428,position,0.0,0.0
