game,session_code,trial,player_id,participant_code,role,t_ms,x,y,zone
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2509,0.9388528138528138,0.5175983436853002,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2541,0.9388528138528138,0.5175983436853002,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2574,0.9388528138528138,0.5175983436853002,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2607,0.9388528138528138,0.5165631469979296,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2640,0.939935064935065,0.515527950310559,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2673,0.9404761904761905,0.515527950310559,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2707,0.9404761904761905,0.5144927536231884,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2739,0.9404761904761905,0.5144927536231884,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2772,0.9345238095238095,0.5144927536231884,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2806,0.9204545454545454,0.5144927536231884,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2840,0.9182900432900433,0.5144927536231884,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2871,0.9182900432900433,0.5144927536231884,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2912,0.946969696969697,0.5093167701863354,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2937,0.9859307359307359,0.5031055900621118,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2975,0.9940476190476191,0.4989648033126294,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,3006,0.9940476190476191,0.4699792960662526,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,3037,0.9940476190476191,0.4658385093167702,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,3069,0.9940476190476191,0.4658385093167702,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,3103,0.9940476190476191,0.4658385093167702,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,3135,0.9940476190476191,0.4658385093167702,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,3168,0.9940476190476191,0.4658385093167702,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,3201,0.9940476190476191,0.4658385093167702,R
matching_pennies,tvy419q7,2,2,0vhb90w3,avoider,36,0.5,0.5,NONE
matching_pennies,tvy419q7,2,2,0vhb90w3,avoider,69,0.5,0.5,NONE
matching_pennies,tvy419q7,2,2,0vhb90w3,avoider,100,0.5,0.5,NONE
matching_pennies,tvy419q7,2,2,0vhb90w3,avoider,135,0.5,0.5,NONE
matching_pennies,tvy419q7,2,2,0vhb90w3,avoider,170,0.5,0.5,NONE
matching_pennies,tvy419q7,2,2,0vhb90w3,avoider,200,0.5,0.5,NONE
matching_pennies,tvy419q7,2,2,0vhb90w3,avoider,234,0.5,0.5,NONE
matching_pennies,tvy419q7,2,2,0vhb90w3,avoider,265,0.5,0.5,NONE
matching_pennies,tvy419q7,2,2,0vhb90w3,avoider,300,0.5,0.5,NONE
matching_pennies,tvy419q7,2,2,0vhb90w3,avoider,331,0.5,0.5,NONE
matching_pennies,tvy419q7,2,2,0vhb90w3,avoider,377,0.5,0.5,NONE
